"iteration","n_tot","n_rba","est_tot_DU","est_rba_DU","sd_tot_DU","sd_rba_DU","CoV_tot_DU","CoV_rba_DU","frcAct","ba_DU"
45,5,5,391.916761463769,60.0106026637344,38.1320349432365,3.62241621469027,0.0972962595445454,0.0603629367794929,0.001,235.191610494598
46,5,5,385.269279364578,61.8462143744081,15.7065130238295,3.72539982618994,0.0407676237506767,0.0602365054009111,0.001,238.274464434554
47,5,5,407.783899562289,60.9911462930215,27.5877786933767,3.10666710458724,0.06765293755587,0.0509363619706668,0.001,248.712074741423
48,5,5,396.485440131437,64.5920211782415,16.9620640122746,3.86501881412436,0.0427810514470634,0.0598374031903856,0.001,256.097959458342
49,5,5,411.112984476185,58.2891851310339,16.8873413419542,2.97193638643875,0.0410771295960671,0.0509860685092413,0.001,239.634408619042
50,5,5,416.416010408969,59.4937181903623,32.0652645676634,3.91494634292243,0.0770029580182846,0.0658043649313657,0.001,247.741367732262
51,5,5,418.004342672192,56.6804492448154,41.9215885048408,4.18970789368689,0.100289839662543,0.073918043161419,0.001,236.926739289436
52,5,5,433.611585268492,57.0743436292846,19.6977609262639,4.73775246276557,0.0454272016603685,0.0830101962019699,0.001,247.480966192528
53,5,5,392.422203171997,61.519938280573,62.9237570756107,4.0069931613762,0.160347086803423,0.0651332441703952,0.001,241.417897190677
54,5,5,387.973725972827,56.9187225309168,38.9159122717389,3.36012308243686,0.100305535314689,0.0590337051329943,0.001,220.829688579333
55,5,5,393.471177535588,58.4782587359316,26.7380817576121,4.15512542659439,0.0679543592622963,0.0710541920435346,0.001,230.095093250578
56,5,5,408.791854982244,57.9734526450614,35.674244619516,4.80121773803233,0.0872675034610598,0.0828175228311389,0.001,236.990752464999
57,5,5,395.093455699422,58.2956065683237,17.5211491275829,5.19629344986757,0.0443468472454593,0.089136965129223,0.001,230.322126511729
58,5,5,389.510929311046,61.5081045530225,20.4207568140159,3.57795215938502,0.0524266593754775,0.0581704181162124,0.001,239.580789646088
59,5,5,382.933031465031,58.2234026924678,39.5929121119879,3.49862265683853,0.103393828316436,0.0600896288270548,0.001,222.95664095236
60,5,5,442.651901251126,59.6355473136371,25.3409028621453,3.22201007375334,0.0572479250411462,0.0540283475023386,0.001,263.977884005329
61,5,5,426.234361734802,59.9597794960158,37.7721601043159,3.55698679991841,0.088618289596786,0.0593228799341192,0.001,255.569183432438
62,5,5,391.743570029404,58.3501409954592,22.0061422626399,2.48194175301988,0.0561748652594046,0.042535317150528,0.001,228.582925452803
63,5,5,420.554950422506,61.3502689394692,25.1135726894797,2.78291477650687,0.0597153182104969,0.0453610852016413,0.001,258.011593122459
64,5,5,394.402145604757,63.3103005274542,33.0883199257487,7.82424731665954,0.0838948780945719,0.123585692240816,0.001,249.697183669099
65,5,5,442.35361934128,59.4589262506033,27.3001631765389,2.9593316527547,0.0617156997996134,0.0497710241231387,0.001,263.018712291006
66,5,5,386.633411764913,55.576923529231,28.9634650459475,3.65823287912345,0.0749119557819237,0.0658228747980155,0.001,214.878955595043
67,5,5,382.712760846013,61.5122401801219,28.3759642446609,1.89768347442576,0.0741442856045194,0.0308505017679231,0.001,235.415192651575
68,5,5,405.81894893619,63.3833555830268,55.9714843741978,7.07383711040516,0.137922303827657,0.111604017258743,0.001,257.221667427527
69,5,5,423.592421875391,60.8226625062591,52.0232721164009,5.2436104484209,0.122814454248439,0.0862114585641709,0.001,257.640189159358
70,5,5,395.605868625309,60.8850820996282,12.2851683087551,3.80777694845485,0.0310540598182854,0.0625403927718134,0.001,240.864957903467
71,5,5,415.704709072491,60.5240980972419,34.2812606535749,6.43877229377431,0.0824654133220245,0.106383614067728,0.001,251.601525913889
72,5,5,416.169707952998,60.9324970154334,23.3946615853916,3.35992402017552,0.0562142345738288,0.0551417418413773,0.001,253.582594877598
73,5,5,394.547949860003,58.7925425129203,24.4723757506714,3.27049350410782,0.0620263665274521,0.0556276929746507,0.001,231.964771155298
74,5,5,405.028915379878,59.8118982361633,45.8107726651092,4.33843161720135,0.11310494368567,0.0725345916973132,0.001,242.255482694049
75,5,5,394.525886474089,57.980853386424,17.0849497128324,4.6292154013335,0.0433050157127129,0.0798404150846357,0.001,228.749475808031
76,5,5,409.09938729993,58.9811911647047,36.5307201042384,5.33811028660465,0.089295465205515,0.0905052980652426,0.001,241.291691677007
77,5,5,421.825095447423,59.9655894598191,29.3737483985567,2.96511291028207,0.069634900141255,0.0494469067508941,0.001,252.949904974492
78,5,5,431.511336371254,58.056019136321,30.1961165539732,3.72260025998494,0.0699775741882104,0.0641208321783815,0.001,250.51830401909
79,5,5,410.711763567413,55.8542436483126,41.0089004460911,5.50461516783528,0.0998483707646712,0.0985532129392926,0.001,229.399949115225
80,5,5,402.303386848882,56.5931925882491,20.5583342472002,3.38390542216239,0.051101568913519,0.0597935063812785,0.001,227.676330508437
81,5,5,430.86808272619,58.9769172058523,25.8473414688494,4.97683332448838,0.0599889908421807,0.0843861218977809,0.001,254.112712415868
82,5,5,388.228546336995,61.5888718826026,45.1498426065976,2.43715440861808,0.11629707045655,0.039571343558032,0.001,239.105582015182
83,5,5,411.541939354191,59.0388450371569,26.6599983695177,3.68959091887153,0.0647807570021992,0.0624942936561417,0.001,242.969607838231
84,5,5,408.634092804594,59.2168220807606,41.7595447390415,3.14467360060904,0.10219300218548,0.0531043965230066,0.001,241.980123697426
85,5,5,390.805209970348,60.893124870315,49.1761970426604,5.16688657918442,0.125833012938573,0.0848517232477135,0.001,237.973504506941
86,5,5,387.140747573022,61.4614227391445,22.5350081065122,4.13793768099393,0.0582088252083608,0.0673257711354361,0.001,237.942211461339
87,5,5,411.989538147667,59.6814402970254,39.3721014055684,4.72113325068901,0.0955657796132108,0.0791055515281243,0.001,245.88129023959
88,5,5,422.527711373628,59.620224711184,62.3390181020574,4.7132538817024,0.147538294942584,0.0790546145126866,0.001,251.91197098798
89,5,5,392.211011959054,60.647622293849,67.6191028516127,4.90338243756672,0.172404906516679,0.0808503656385559,0.001,237.86665312781
90,5,5,369.378532847082,57.7377913446717,37.2474741666094,5.12962776932206,0.100838221104824,0.0888435052650389,0.001,213.271006567258
91,5,5,412.465567972437,59.0360106455027,32.9638480751409,4.09381948590549,0.0799190299378972,0.0693444465698726,0.001,243.503216617241
92,5,5,420.20470852388,60.2795533400625,31.2631104579331,5.80394529702793,0.0743997147670145,0.0962838139208732,0.001,253.297521412107
93,5,5,406.367518570262,57.6772161539842,38.7156745881389,2.97146235186521,0.0952725619516876,0.051518824069666,0.001,234.381472065352
94,5,5,406.2540407633,57.9472505648588,29.6059638341659,1.32783711699291,0.0728754938130338,0.0229145835919635,0.001,235.413046930973
95,5,5,394.417759535333,59.9132201890083,32.3489453174314,8.42452105583004,0.0820169592655818,0.140612055724149,0.001,236.308380734957
96,5,5,411.520105971368,58.377136806495,22.7629499375164,3.96627986647065,0.0553143081157259,0.0679423500953434,0.001,240.233655249139
97,5,5,378.777498777737,58.6860929315333,24.2231685316878,3.16544101005719,0.0639509173851474,0.0539385202172206,0.001,222.28971493644
98,5,5,387.748288549959,56.7583472554324,25.4144186486393,1.3578730739942,0.0655435998020267,0.0239237599340815,0.001,220.079520092182
99,5,5,413.199470691399,56.4423136305285,36.6553556426465,3.12149101808971,0.0887110421059149,0.055304093990955,0.001,233.219341167323
100,5,5,413.502033902952,62.3562838258331,45.9405899500747,3.51312496442016,0.111101243001036,0.0563395499037858,0.001,257.844501886117
101,5,5,414.05827520283,56.2511258318441,27.2296121864725,4.59921497319511,0.0657627532576997,0.0817621852928581,0.001,232.912441401507
102,5,5,404.670816592826,60.5712410039188,17.6085991310624,4.0890773520176,0.0435133901656663,0.0675085615589921,0.001,245.114135590967
103,5,5,413.295593571387,57.4814601715096,31.8859407817881,1.38866311687796,0.0771504494065712,0.0241584523554995,0.001,237.568342009341
104,5,5,415.155835376693,63.8419008829519,57.9824242913595,3.50910631125304,0.139664240149121,0.0549655674834409,0.001,265.043376930979
105,5,5,376.445762364565,59.307772971793,33.4848448694441,3.71256009228898,0.0889499848772798,0.0625982043543379,0.001,223.261598105111
106,5,5,422.249722003816,60.9024253648577,14.58392664614,4.63463546969197,0.0345386293611538,0.0760993579800235,0.001,257.160321796693
107,5,5,410.931550296164,59.336096852706,23.2502751814258,2.3637803286882,0.0565794355888932,0.0398371388424144,0.001,243.830742682058
108,5,5,404.966230644817,59.5095100941723,32.7503006994674,4.2635425861413,0.08087168317052,0.0716447266898073,0.001,240.993419903567
109,5,5,416.197747202561,59.3619850068753,14.7145643630796,0.794158550783079,0.0353547429364584,0.0133782344153603,0.001,247.063244293337
110,5,5,419.229867221824,58.4145029347433,45.3725529595212,5.68739690712712,0.108228340838878,0.0973627544769266,0.001,244.891043091613
111,5,5,416.864247058865,57.6008312373115,25.7045344552403,3.79819362856123,0.061661643176635,0.0659399100147171,0.001,240.117271437066
112,5,5,398.363484209239,60.0701968697372,35.2621903033302,3.05327154493805,0.0885176269941671,0.0508283925148289,0.001,239.297729221634
113,5,5,413.079746797539,59.8423247334463,16.4869456499483,2.31485434051836,0.0399122585354663,0.0386825603923199,0.001,247.196523486681
114,5,5,413.675702812221,62.9678433122254,18.7805915609277,4.97110344220515,0.0453993102163236,0.0789467001046231,0.001,260.482668367546
115,5,5,400.913581434168,61.3817562501171,18.4830210855265,7.1804518689767,0.0461022572979645,0.116980228452864,0.001,246.087797329536
116,5,5,399.656030516196,56.7443572128095,32.4818756558682,6.10886323996726,0.0812745790771995,0.107655871702927,0.001,226.782245578645
117,5,5,415.648831354722,61.7602350341947,17.8042677536045,5.223433965536,0.0428348798565731,0.0845760052992667,0.001,256.70569516156
118,5,5,413.931222796761,56.0592839961945,32.7464870565815,4.41939671364139,0.0791109374048353,0.0788343410511878,0.001,232.046879736557
119,5,5,393.81298456861,59.0607557561672,13.9646433557044,2.20128715520281,0.0354600886788981,0.0372715710630396,0.001,232.588924952139
120,5,5,401.014298687097,57.085112874334,24.4232754725036,4.76710432658588,0.0609037521915411,0.0835087133326702,0.001,228.919465047748
121,5,5,410.090152215176,60.830686372721,30.3603916366221,4.11937664484289,0.0740334569670229,0.0677187270188389,0.001,249.460654339427
122,5,5,405.192366187604,57.8359854386427,30.9655127891397,3.58468010373815,0.0764217575974832,0.0619800990084465,0.001,234.346997906754
123,5,5,401.482826223081,59.8244245102879,39.2534487795992,3.96601646225559,0.0977711777833014,0.0662942685152543,0.001,240.184790295598
124,5,5,418.161270338116,59.4718784362827,33.7545440241372,3.4838330017283,0.0807213542202126,0.0585795016624677,0.001,248.6883623631
125,5,5,404.823153381644,59.1242432492759,44.3457938443708,3.46069001726108,0.109543620402967,0.058532504216085,0.001,239.348625934753
126,5,5,391.231356579816,61.7184372323305,29.4328886247738,4.96075834821251,0.0752314151965709,0.0803772514449519,0.001,241.461879243909
127,5,5,398.719524605574,59.4386193146704,45.4608427013627,3.98859573950039,0.114017096971446,0.0671044480085348,0.001,236.993380363571
128,5,5,391.017579176834,59.343496735506,12.1914115454888,4.73835663399747,0.0311786789002019,0.0798462661395963,0.001,232.043504334059
129,5,5,425.533081818498,60.1872168785152,36.3246542821421,4.38334186003515,0.0853627034751568,0.0728284524084691,0.001,256.116518843929
130,5,5,398.365228291506,60.2202466410138,40.5552425377441,3.30182215884638,0.101804172798103,0.054829103881445,0.001,239.896523009182
131,5,5,391.664167586192,59.7618552218317,44.397713162781,4.46835252179393,0.113356586680886,0.0747693073651701,0.001,234.065772788652
132,5,5,388.797033996257,57.6043854163861,27.832300891024,3.60426479201416,0.0715856821358673,0.0625692777721902,0.001,223.964141950681
133,5,5,432.285746391813,59.6734432324959,25.1456786237584,4.3386588544615,0.0581691134478606,0.072706695297563,0.001,257.95978947529
134,5,5,416.867282969127,61.4350918352415,6.17192133036108,4.64637719441367,0.0148054826620159,0.0756306706088186,0.001,256.102798123159
135,5,5,396.525442839076,61.496871209869,13.9835611141408,5.16235386605377,0.0352652304326809,0.0839449839396922,0.001,243.850740897109
136,5,5,402.642424586851,58.5552601966785,46.6624288885122,4.75579422939952,0.115890492504341,0.0812189069508956,0.001,235.768319379046
137,5,5,426.891323891937,59.4035780403511,35.252147389108,2.61184089205458,0.0825787394030797,0.0439677369312743,0.001,253.588720735635
138,5,5,408.779133430642,56.5156318649378,22.8202230400967,1.42150038810806,0.0558253129228493,0.0251523400022349,0.001,231.024110190344
139,5,5,397.656896584115,57.9553861878671,36.1346485212575,1.32050097112487,0.0908689094333714,0.0227847842622317,0.001,230.463590118011
140,5,5,396.744385262436,59.3158891745818,31.5887145288943,3.09045786205402,0.0796198149294518,0.0521016864968172,0.001,235.332459868643
141,5,5,388.844076367031,56.940711937649,10.3642300814656,2.74070346436314,0.0266539487454679,0.0481325816116289,0.001,221.410585410763
142,5,5,401.879350626799,61.9056179821903,7.8481143325308,3.49017356959072,0.0195285334274835,0.0563789472321368,0.001,248.785895548333
143,5,5,419.215797533876,58.8688162117382,16.1577060765521,2.2763283257065,0.0385426936952357,0.0386678121319621,0.001,246.78737738079
144,5,5,422.859026601239,64.4322887153069,19.7453132035959,3.99262885814638,0.0466947894249776,0.0619662740181053,0.001,272.457748878447
145,5,5,424.376242155809,57.2297579578489,35.759896706923,2.87222113230865,0.0842646056840143,0.0501875463884385,0.001,242.869496216385
146,5,5,385.217715066357,59.0200576266317,26.9032828453832,3.69524010939916,0.0698391631359655,0.0626099034463115,0.001,227.355717420158
147,5,5,426.507259947023,56.7781287190577,22.7673143140071,7.54526093070388,0.053380836511048,0.132890271323283,0.001,242.162841048847
148,5,5,406.893173362883,58.385728182507,14.6669905818468,4.6681949236699,0.0360462930862843,0.079954383870621,0.001,237.56754219283
149,5,5,421.068416026503,56.0928824974275,28.8522483027047,4.50094433575797,0.0685215209798319,0.0802409171246351,0.001,236.189411835526
150,5,5,393.877633953805,57.9474576923264,32.461048229197,3.61743084761335,0.082414042918223,0.0624260492465467,0.001,228.242075294918
151,5,5,406.691371603711,56.9319402001186,51.5386832692211,5.10481463119059,0.126726768423898,0.0896652145218819,0.001,231.537288480467
152,5,5,432.106335067803,60.1343961796063,49.3123457675984,2.89838708315703,0.114120858144467,0.0481984898376676,0.001,259.84453544685
153,5,5,394.834264953627,59.3793660641523,24.9184736975332,6.06821485644658,0.0631112238965882,0.102193998667662,0.001,234.450083533519
154,5,5,405.626067900187,63.7039354037531,21.0725114398282,3.41015056007461,0.0519505848056432,0.0535312385092256,0.001,258.399768275919
155,5,5,416.278637802994,61.2888133141116,39.3047732694933,3.6043159156724,0.0944193857194625,0.0588087078338408,0.001,255.132237189603
156,5,5,403.989031210829,62.3426528301848,25.1489100226832,2.33442330822909,0.0622514674403594,0.0374450428759877,0.001,251.857479199794
157,5,5,425.653279105496,59.8804702102252,49.8443098415356,2.36939939231806,0.117100730308674,0.0395688174124167,0.001,254.883184993613
158,5,5,383.463436804074,59.0241050188604,33.9053518764334,3.72377988166705,0.0884187346752356,0.0630891375731519,0.001,226.335861648168
159,5,5,415.160497846123,59.7902465643108,57.9699418770256,3.88346710732417,0.139632605167826,0.0649515151797725,0.001,248.225485299817
160,5,5,443.022243018728,55.5143759286914,37.0078351051703,1.69574590885394,0.0835349368758577,0.0305460681217445,0.001,245.941033437137
161,5,5,434.930874106361,58.3927431547684,11.1477803595093,3.15491064653695,0.0256311543355351,0.0540291562972979,0.001,253.968068217716
162,5,5,395.505364047484,59.0900932902658,50.226126821319,1.1065946980648,0.126992277190175,0.0187272457436971,0.001,233.704488583664
163,5,5,426.675676917092,60.1948182310174,44.8510843690034,2.99839784901675,0.105117509142005,0.049811560814245,0.001,256.836648156206
164,5,5,405.367808767837,58.5024241574772,57.2359832045714,2.65096284887378,0.141195186116399,0.0453137265173474,0.001,237.149994883231
165,5,5,408.227593269268,61.648333111782,18.7660801014727,4.0203172183742,0.0459696512702279,0.0652137213683375,0.001,251.665506552849
166,5,5,375.770195460697,58.4608117314548,49.4798436195109,3.5617660963576,0.131675806695761,0.0609257037469632,0.001,219.678306511198
167,5,5,361.256597162763,60.4809794702836,32.7025042419353,3.37411085541352,0.0905243101406983,0.0557879664807899,0.001,218.491528365056
168,5,5,384.272869227232,61.1417353268897,33.7395425609099,2.80313039124816,0.0878010009625705,0.0458464316765207,0.001,234.951100635959
169,5,5,384.479778511864,59.4712680166094,19.1762470502466,2.83910693255268,0.0498758273438165,0.0477391356740496,0.001,228.654999548457
170,5,5,405.21987995751,61.4835482541179,21.1316729163356,5.36966396104923,0.0521486579546675,0.0873349719319362,0.001,249.143560428954
171,5,5,394.068482973176,58.7936640334622,49.5338720315101,1.17677183777064,0.125698639124311,0.0200152832301943,0.001,231.68729994101
172,5,5,394.657114166147,59.5396535181663,33.3965229794081,6.33474534633659,0.0846216165391318,0.106395401585664,0.001,234.977478359318
173,5,5,444.97550507513,58.8391959836401,35.9466188930942,4.18520026037094,0.0807833655630659,0.0711294603946426,0.001,261.820009510348
174,5,5,407.986817719089,57.6566559953303,25.8096218583038,1.30483590542924,0.0632609210331755,0.0226311408961165,0.001,235.23155599859
175,5,5,416.28558789363,60.2293929494205,42.8779824417963,1.40900095393276,0.103001361778473,0.0233939092681211,0.001,250.72628252426
176,5,5,428.888097182784,58.7437703331872,60.7788330505309,2.70827122972524,0.141712566633968,0.0461031223287894,0.001,251.945038795431
177,5,5,409.502273034721,60.4011317203683,22.3766256639423,4.38295648554495,0.0546434712025274,0.0725641450864892,0.001,247.344007333604
178,5,5,433.787506410542,58.0612507150227,55.1237392435251,5.31064027485756,0.127075442305052,0.0914661708016478,0.001,251.86245166747
179,5,5,401.633885345487,61.9150689867522,47.6467972904607,4.76922083436584,0.118632413820051,0.0770284344734607,0.001,248.671897185832
180,5,5,414.712306218685,60.7030718592098,65.2697884633992,4.08145921419909,0.157385704462267,0.0672364526076262,0.001,251.743109252914
181,5,5,380.671165219482,62.5450845225638,31.0911109327417,2.53456523482487,0.0816744575723658,0.0405238118098714,0.001,238.091102039553
182,5,5,397.262101322675,59.9292973256149,29.212776848164,4.34096071587486,0.0735352724332394,0.0724347007155622,0.001,238.076385863651
183,5,5,400.672276090948,58.6898007143202,43.6247385110326,3.29975079511775,0.108878854650603,0.0562235815244916,0.001,235.153760355308
184,5,5,404.938482372357,59.3334305542,33.3461200059893,5.95293947353623,0.082348607152941,0.100330276168649,0.001,240.263893225634
185,5,5,414.343404771558,62.0090176891498,32.1169382388066,4.30764155025798,0.0775128501357799,0.0694679856380263,0.001,256.930275158621
186,5,5,437.654470856861,57.7881685832824,47.4489002577942,3.26972030579762,0.108416349923026,0.056581137384297,0.001,252.912503431035
187,5,5,408.76730529395,57.3447373265257,33.285499129315,1.11169636053713,0.0814289663048735,0.0193861967525815,0.001,234.406537497533
188,5,5,422.153099785913,56.6702659506847,22.7447611331866,3.82329110857624,0.0538779915265841,0.06746555789774,0.001,239.235284367737
189,5,5,419.873244960251,57.6447307914766,28.9756004736942,4.63776513002454,0.0690103521038529,0.0804542768497113,0.001,242.034801722774
190,5,5,405.507666100295,58.6792250254544,28.4250603063052,1.45374874279168,0.0700974671568227,0.0247745048125816,0.001,237.94875588646
191,5,5,414.696339643046,60.5244066174025,26.1510548961278,2.00153634414691,0.0630607323870706,0.0330699044568809,0.001,250.992498833042
192,5,5,411.266261287131,60.2550947884115,45.787428620187,2.29338905042688,0.111332810225879,0.0380613300581507,0.001,247.808875571317
193,5,5,439.687438373876,58.4431252818259,27.8352978574833,7.29435390928941,0.0633070118182779,0.124811153991413,0.001,256.967080457295
194,5,5,403.856346524855,58.7144421595396,27.9408211459099,3.23924273681001,0.0691850490560268,0.0551694373252887,0.001,237.122000987966
195,5,5,407.155424241201,57.7248050973594,21.8342065464272,3.31516062887365,0.053626220471258,0.0574304343389685,0.001,235.02967508656
196,5,5,412.85145219908,60.2268004397482,35.5347093936099,3.27385886371881,0.0860714167391976,0.0543588375908169,0.001,248.647220228542
197,5,5,415.833715616018,59.8414936919147,29.3498643436843,4.43280336763315,0.0705807712109282,0.0740757473477318,0.001,248.841106699214
198,5,5,400.648685466787,58.8114208939499,14.5972710267611,2.50505957659669,0.0364340919021216,0.0425947807163828,0.001,235.627184715949
199,5,5,404.30327292095,59.6153117794005,16.3528137605325,3.36213867989796,0.0404468992852545,0.0563972338572876,0.001,241.026656686145
200,5,5,418.676040447028,59.7665964131174,43.0628078520244,4.66850579510316,0.102854722247888,0.0781122914015986,0.001,250.228419372395
201,5,5,417.770103921265,58.0437598262746,21.1008760083564,2.90645167357105,0.050508343728524,0.0500734563417339,0.001,242.489475746037
202,5,5,387.924261811059,61.2195684725748,26.4035668254266,5.55174002908552,0.0680637161031361,0.0906857099388506,0.001,237.485559081152
203,5,5,389.447023703453,60.1920049009901,26.064899644871,4.31375809588982,0.0669279723773632,0.0716666291974412,0.001,234.415971594343
204,5,5,409.779819756091,59.5908597286142,22.9952963695305,2.3498516342007,0.0561162245208115,0.0394330883108967,0.001,244.19131758702
205,5,5,385.35534727635,58.8305412936573,42.7963214390156,3.94128512051632,0.111056773291185,0.0669938612470533,0.001,226.70663670673
206,5,5,422.279431627098,56.3938489655663,53.7755876891805,5.52149678990235,0.127345979135134,0.0979095573574654,0.001,238.139624884437
207,5,5,426.506740003536,60.2281059422611,61.211064254601,5.9958563869327,0.14351722613831,0.0995524646363735,0.001,256.876931220214
208,5,5,411.527808099737,60.4535213052941,11.8519700136215,2.92721982512387,0.0287999250119912,0.0484209978495913,0.001,248.783051146785
209,5,5,386.981416867346,56.9362090023001,10.6340341037584,6.30048104692854,0.0274794438188841,0.110658597706672,0.001,220.332548307655
210,5,5,388.586588285651,62.2947499848192,12.5534955110493,3.89426403148041,0.032305529551167,0.0625135189149874,0.001,242.069043647085
211,5,5,400.047336164344,60.9893448312886,23.5290145208649,6.66958988064766,0.0588155760427285,0.109356640886984,0.001,243.986249341656
