"","sim.num","sample.num","tru.rba","tru.ivb","meas.ivb"
"69",69,1,59.88786762422,71.4098720093622,76.5814446757297
"70",70,1,58.6743703831298,70.0277567006034,65.2389608342695
"71",71,1,62.2999167951992,74.1570806323453,74.7044032223604
"72",72,1,60.5208999485243,72.1308655450163,77.5298479671146
"73",73,1,59.2337034361951,70.664810291794,71.6329359827497
"74",74,1,61.0270721345443,72.707371451645,73.3077500022411
"75",75,1,60.2961197271771,71.8748516254864,72.5026034923802
"76",76,1,59.5057077059727,70.9746101434769,76.6695864972333
"77",77,1,57.177358176246,68.322731408025,71.190042718998
"78",78,1,63.6520497667302,75.6970954062987,77.4532496807452
"79",79,1,59.4904036532565,70.9571795595177,66.6311799505749
"80",80,1,59.1669226791929,70.5887502040921,72.436286090255
"81",81,1,58.6854924030543,70.0404241492646,67.9878818209115
"82",82,1,61.4146892525454,73.1488488069993,74.2057574244388
"83",83,1,60.0316974425428,71.57368729219,74.5020380277442
"84",84,1,59.4203826502258,70.8774289865898,65.9786970278747
"85",85,1,58.6806685490034,70.0349300102544,69.9074001885879
"86",86,1,62.3418213206162,74.2048078822508,72.3135512841684
"87",87,1,58.1750505867541,69.4590553379887,73.8211171319539
"88",88,1,58.6515458487927,70.0017606478276,68.8229922155912
"89",89,1,59.8721994561982,71.3920267154877,71.1778481042971
"90",90,1,61.7484345214187,73.5289687032103,68.9776092585865
"91",91,1,59.6662409954995,71.157449880979,70.9406439700497
"92",92,1,58.0618834313749,69.3301633614748,73.1979401847627
"93",93,1,60.1715239171154,71.7329429579902,76.3516634016636
"94",94,1,59.0814523765876,70.4914036179813,69.4121532568741
"95",95,1,58.0942669079719,69.3670465922231,69.507288389592
"96",96,1,61.0191095246508,72.6983024198756,73.7687818174961
"97",97,1,61.1984583533308,72.9025721564132,73.3721062613044
"98",98,1,61.7344963448299,73.5130937868222,69.8007710553485
"99",99,1,56.3902690659704,67.4262745626087,69.7605666955393
"100",100,1,54.825083198946,65.6436027322848,63.0163021101345
"101",101,1,56.3013444486542,67.3249936772827,69.979621029158
"102",102,1,60.8814790817505,72.5415479291009,72.1651091663222
"103",103,1,58.5712433992954,69.9102999991975,75.1954592417913
"104",104,1,59.8841050434065,71.4055866098024,79.9866332990841
"105",105,1,55.7859353188465,66.7379673335382,64.7271443412566
"106",106,1,57.052440104087,68.1804556994157,65.7666448465346
"107",107,1,59.4147602555961,70.8710253480593,67.1060431755749
"108",108,1,59.5697455436945,71.0475461773286,76.7251253015544
"109",109,1,63.0883898660446,75.0551137426476,76.4485553830473
"110",110,1,61.7131527326527,73.4887844335452,70.8764409703643
"111",111,1,61.512083166657,73.259775816238,75.1633395342068
"112",112,1,58.7373092376515,70.0994410451611,66.2682666655861
"113",113,1,59.2659874944664,70.701580289825,71.7329940074588
"114",114,1,57.3550039767523,68.5250614769388,65.5058932710164
"115",115,1,59.8372867031269,71.3522627598256,80.1160719368139
"116",116,1,61.2932880033164,73.0105785914765,71.899976709098
"117",117,1,64.3551620031787,76.497906609543,75.4866165051359
"118",118,1,61.5083590775018,73.2555342568357,68.7760212343702
"119",119,1,59.9851628022257,71.5206865628994,69.5210603238264
"120",120,1,60.035401000263,71.57790546727,69.1539630910058
"121",121,1,57.4099729768957,68.5876685386056,65.7545350739972
"122",122,1,59.183920621887,70.6081100477073,70.694294663095
"123",123,1,58.8819752852939,70.2642087531821,70.9034112574668
"124",124,1,59.1613997917185,70.5824598994516,74.2098932356145
"125",125,1,57.2786431248899,68.4380901194646,59.5799971459814
"126",126,1,61.1230420266385,72.8166765679254,78.1276484590165
"127",127,1,64.2549518453073,76.3837720333797,74.9144076946094
"128",128,1,59.5901967213072,71.0708390903271,69.5060772259409
"129",129,1,62.6866929943012,74.5976002212998,79.2453361977365
"130",130,1,58.3424742103517,69.6497428363915,66.7409406094022
"131",131,1,57.7973655683274,69.0288901689378,67.0811737802154
"132",132,1,62.7541955682205,74.6744824239413,73.5365979801163
"133",133,1,57.3927782861248,68.5680846083426,65.4526662344262
"134",134,1,55.3922878424166,66.2896216884015,70.3599282429434
"135",135,1,61.0841307068263,72.7723584360209,73.8964714093411
"136",136,1,65.4047517807904,77.6933391580756,72.4015596760516
"137",137,1,62.2025263646666,74.0461575907364,81.891037317667
"138",138,1,61.7602364917332,73.5424105828396,73.7737122601899
"139",139,1,62.9392541419224,74.8852552869275,74.1060306121354
"140",140,1,59.9887368113258,71.5247571882982,76.5103953066441
"141",141,1,62.9325161988366,74.877581092069,74.2143641885759
"142",142,1,62.0129675431366,73.8302591607478,71.9266030646059
"143",143,1,59.3497869443151,70.797023854573,68.9886890793421
"144",144,1,58.427719640491,69.7468333035205,69.8344031980558
"145",145,1,60.5459588469851,72.1594064316459,74.1017101554919
"146",146,1,58.6164551809962,69.9617940558043,69.194662555496
"147",147,1,62.6771161315795,74.5866926327785,74.6397773615485
"148",148,1,57.4973024961854,68.6871326835824,72.5643067462001
"149",149,1,59.2850382940929,70.7232782392857,67.9480818570251
"150",150,1,65.6415934669829,77.9630905090922,80.2362586268631
"151",151,1,60.3622282245446,71.9501460416226,69.5783084640468
"152",152,1,61.8624342831711,73.6588089785548,73.9178316683931
"153",153,1,61.1101296731132,72.8019700149353,73.8546797029642
"154",154,1,62.5294025076213,74.4184538811177,65.44873890638
"155",155,1,58.9462859873162,70.3374555664193,67.6241513156157
"156",156,1,57.1453767996517,68.286306149945,64.905035905675
"157",157,1,58.682954093409,70.0375331360012,70.7084194710645
"158",158,1,63.7927657685427,75.8573642010737,79.4831495326899
"159",159,1,58.9791227534376,70.3748550722524,70.8847896560005
"160",160,1,62.8812817178156,74.8192274690383,75.3030896470819
"161",161,1,61.0324060038176,72.7134464735964,76.796320022568
"162",162,1,64.1668401770694,76.2834170581657,81.4094427430994
"163",163,1,62.0370966758412,73.8577410886574,75.6199989912688
"164",164,1,56.2084519548573,67.2191935704525,61.6601778916739
"165",165,1,58.7973915653433,70.1678719423044,69.5194388933666
"166",166,1,58.7100494710894,70.0683934750449,74.8886720876726
"167",167,1,60.493045879375,72.0991410926822,68.8725423545322
"168",168,1,61.8961267444153,73.6971830801997,67.6932584612846
"169",169,1,60.0973144220056,71.6484218929449,68.7521194010468
"170",170,1,63.3824188779307,75.3899987220167,74.6465517008993
"171",171,1,61.5307900052408,73.2810820105249,76.9124141975804
"172",172,1,58.3257924290977,69.6307430855327,76.3108674670553
"173",173,1,60.82858664881,72.4813059781435,61.2605411289442
"174",174,1,56.6702596283145,67.7451704194926,70.01509762897
"175",175,1,58.7841690741247,70.1528121573174,66.5235595727245
"176",176,1,64.0262145617592,76.1232512092929,76.780885673686
"177",177,1,59.9126472558636,71.438094824446,74.0809908675673
"178",178,1,58.52670141757,69.8595688127221,70.934997276892
"179",179,1,61.8325430979108,73.6247643484178,76.4080057346748
"180",180,1,55.645687067267,66.5782312839031,62.459821142355
"181",181,1,58.5053566539652,69.8352581480241,74.6762199044738
"182",182,1,61.4375278773263,73.1748609081165,71.2874030286606
"183",183,1,58.147127681858,69.427252485032,68.5501809305259
"184",184,1,62.1307027259586,73.9643539020029,74.7448567571663
"185",185,1,57.3134220612101,68.4777016642485,65.3418713111836
"186",186,1,58.9047687615619,70.2901694323029,73.2288491274522
"187",187,1,62.9897624102849,74.9427817884794,74.9240117149835
"188",188,1,57.3840710800498,68.558167517141,71.3309537269176
"189",189,1,54.3998459862301,65.1592778886448,66.7634247242576
"190",190,1,61.3923599280749,73.1234167745728,65.8263419251117
"191",191,1,57.2803637049539,68.4400497778519,66.0594773239972
"192",192,1,60.0301691586855,71.5719466499834,71.9159611870119
"193",193,1,59.6947062169581,71.1898704065582,69.4132447985152
"194",194,1,58.0502233002939,69.3168830299475,74.347853827579
"195",195,1,60.9170312428455,72.5820401399151,70.8811858537695
"196",196,1,59.173744482363,70.5965199115752,71.3548765387018
"197",197,1,60.5636441576628,72.1795491545134,74.0646456792878
"198",198,1,63.2897321055586,75.2844329220485,70.6405549613112
"199",199,1,62.3360479156809,74.1982322502061,82.3852203511182
"200",200,1,59.7375487784972,71.2386660347349,65.5375508656803
"201",201,1,63.8957028578801,75.9746046217313,79.8696626328085
"202",202,1,57.2250343232821,68.3770322588635,69.8955824909669
"203",203,1,60.9406630546288,72.6089556430852,68.7020072558764
"204",204,1,60.686788154051,72.3198042756845,68.5808770485749
"205",205,1,58.671592648435,70.0245929936617,73.7582507666342
"206",206,1,61.0008760236408,72.6775353344428,68.0985371276659
"207",207,1,61.9444754269073,73.7522499167509,66.5692166747027
"208",208,1,58.0212572594288,69.2838920950214,67.545847852209
"209",209,1,58.6292215286828,69.9763343151285,66.8524786034498
"210",210,1,59.4454775272563,70.9060108510892,69.2534889177023
"211",211,1,58.6930118775682,70.0489884710344,70.6928766430746
"212",212,1,62.6060058106221,74.5057013788406,68.3643881341292
"213",213,1,60.5637280763008,72.1796447338278,71.8987901770803
"214",214,1,59.3339855792007,70.7790268555816,70.3286852560031
"215",215,1,61.836529667062,73.6293048599795,70.592983423955
"216",216,1,57.5283628319847,68.722508920256,63.5391472918877
"217",217,1,63.6322273860254,75.6745186628991,77.6813219525515
"218",218,1,63.169433363232,75.147418409148,76.6083082445302
"219",219,1,60.7574268478018,72.4002583687948,68.1384845904345
"220",220,1,61.7024188765771,73.4765590849397,77.9053940987079
"221",221,1,61.1395538150604,72.8354827050802,75.0647081794356
"222",222,1,60.5405216182508,72.1532136882127,66.2188124038186
"223",223,1,56.1554541639671,67.1588316218304,66.1493334117719
"224",224,1,60.2373370668921,71.8079009873486,66.6382652212623
"225",225,1,57.7363897459649,68.9594416241058,66.4728178414583
"226",226,1,59.7505175606674,71.2534368572521,65.1734057207725
"227",227,1,56.1162314661608,67.1141588452856,67.862566408515
"228",228,1,61.9577829828143,73.7674065863489,74.1321144385053
"229",229,1,61.6481153324719,73.4147099458678,74.7458866137436
"230",230,1,57.7127492122213,68.9325161870402,64.6843204395932
"231",231,1,60.4121223177544,72.0069730270551,78.4738058898326
"232",232,1,57.8665022637457,69.1076335577969,69.1499450645679
"233",233,1,62.0758825266826,73.9019163174062,74.2198047487075
"234",234,1,57.3712233695951,68.5435345895161,69.8219611678685
"235",235,1,56.2313425076416,67.2452648150815,64.5774972164849
"236",236,1,60.5417334968341,72.1545939599477,74.0782235257713
"237",237,1,59.8172390586461,71.3294294517609,76.8782542217187
"238",238,1,59.1996688434525,70.6260465187386,68.4719465652066
"239",239,1,59.5117338480677,70.9814736310566,73.9548988740169
"240",240,1,59.6217982124507,71.1068316770509,67.6653542616628
"241",241,1,58.184130651062,69.4693970968816,68.4284743749872
"242",242,1,59.1446584621624,70.5633923259253,66.561882480679
"243",243,1,57.6821716725949,68.8976898321126,65.4465998024592
"244",244,1,59.7520163032605,71.2551438533719,72.0667656361079
"245",245,1,57.1806329767516,68.3264612491476,73.5046764525786
"246",246,1,60.8437526148771,72.4985792880149,74.5510917896185
"247",247,1,60.1143435281437,71.667817230232,75.5395151357983
"248",248,1,57.8331934627267,69.0696964267958,73.493269326772
"249",249,1,59.7825991701653,71.2899762758147,71.7904977639241
"250",250,1,59.5933087049923,71.0743834908796,67.3342418785349
"251",251,1,62.990186016966,74.9432642562255,78.7859353952376
"252",252,1,60.8159848827417,72.4669531694097,74.693166003796
"253",253,1,60.1610298005152,71.720990661179,73.4160573779957
"254",254,1,58.8300567804792,70.2050760597713,73.4238513009684
"255",255,1,56.5026569870191,67.5542790284955,76.6237927870428
"256",256,1,58.7294245225149,70.0904607317938,67.5426854344332
"257",257,1,60.8280700974776,72.4807176508856,74.1530156957453
"258",258,1,58.5115551349061,69.8423179213054,72.5168056050672
"259",259,1,58.5294120521884,69.8626560958865,65.4413125083798
"260",260,1,61.2566673596608,72.9688694301375,76.2447224115048
"261",261,1,59.5580036028999,71.0341726684509,63.7057395514637
"262",262,1,58.5514469647065,69.8877528071827,75.242232557756
"263",263,1,60.1539503938433,71.7129275556302,67.7983943729146
"264",264,1,62.7113877428606,74.6257263586111,74.626649348705
"265",265,1,59.1063547905579,70.5197662762618,74.2178804231967
"266",266,1,61.6905013462492,73.4629855879832,68.2072771957672
"267",267,1,60.2014302745193,71.767004868473,65.9692448895967
"268",268,1,63.2232353067373,75.2086962491313,78.0012511577741
"269",269,1,58.4199235837497,69.7379539678243,68.2848578413606
"270",270,1,60.156740543468,71.7161054025831,74.3329767617526
"271",271,1,58.5363566622952,69.8705656745959,73.4549553327322
"272",272,1,59.3351175346442,70.7803160986836,77.4300630538151
"273",273,1,64.5242201449488,76.6904557459554,76.464873251992
"274",274,1,57.2645600879184,68.42205021403,71.1744314603284
"275",275,1,54.8048729959538,65.6205842778517,64.9956390720075
"276",276,1,59.5686294552139,71.0462750059383,65.9081690430641
"277",277,1,58.6116552631183,69.9563271789502,66.9414620416424
"278",278,1,58.7230612185279,70.0832132329475,69.9963524770381
"279",279,1,61.2287878852761,72.9371160424557,75.1422234499039
"280",280,1,61.1717630831696,72.8721675206943,79.136442089028
"281",281,1,64.8263041150255,77.0345149373866,82.494570154265
"282",282,1,60.1053180243386,71.657537613142,71.3047994955086
"283",283,1,58.6309669970769,69.9783223201331,70.9422971926894
"284",284,1,56.2636337204103,67.282042961743,71.0988227890439
"285",285,1,57.7181916613,68.9387148761959,68.7878148226749
"286",286,1,61.6833444354842,73.4548342089797,70.0918025127872
"287",287,1,61.911882396357,73.715128014074,75.151029578144
"288",288,1,59.4681662131282,70.9318521789615,73.467324170954
"289",289,1,62.5963735288239,74.4947306706423,81.7628608000472
"290",290,1,63.5706201801574,75.6043510024571,69.5648826555735
"291",291,1,60.5735879018665,72.1908746034926,66.3058743759243
"292",292,1,54.5023569057742,65.2760329222941,64.3781662868876
"293",293,1,59.5482485397895,71.0230621182113,71.8264407863269
"294",294,1,56.4043651731319,67.4423293543643,65.1881072239316
"295",295,1,57.6103774626384,68.8159196613194,67.5338121313269
"296",296,1,62.2169676437007,74.0626055167433,69.9117145524527
"297",297,1,56.3793990082954,67.4138940868968,62.736058042266
"298",298,1,60.0338486940075,71.576137464701,76.1617067347294
"299",299,1,60.461922271781,72.0636927924612,73.3703358200212
"300",300,1,62.1962489891938,74.0390079603574,76.7433896228131
"301",301,1,56.7636790843717,67.8515707111295,63.9414517537264
"302",302,1,62.9387828030828,74.8847184545363,66.8967210687609
"303",303,1,60.5324719458989,72.144045496468,71.1033771551324
"304",304,1,58.9130654702352,70.2996189866005,71.0430685411636
"305",305,1,62.129607398723,73.9631063766777,75.6069538853446
"306",306,1,59.0075613626589,70.4072452877664,67.0550110289
"307",307,1,61.4730356904013,73.2153026086575,76.62129040449
"308",308,1,62.3744306756784,74.2419483777659,74.8491390922757
"309",309,1,61.6265972826307,73.3902019164358,74.7275612807437
"310",310,1,62.8576028807028,74.7922584062674,78.3743529041062
"311",311,1,60.3563433928859,71.94344349987,75.2005110155788
"312",312,1,60.3295045717703,71.9128753664809,67.8334894539724
"313",313,1,60.4150729251109,72.0103336276889,75.3773444677643
"314",314,1,61.2958160701229,73.0134579386365,74.2566409337845
"315",315,1,56.9537535741716,68.06805646261,63.1057194161169
"316",316,1,56.1263282345891,67.1256585815366,61.929233848541
"317",317,1,59.0496890446428,70.4552267023267,74.7378936861796
"318",318,1,58.8572322146169,70.2360275792903,72.9455686192686
"319",319,1,58.6366915501248,69.984842312215,67.9048066154649
"320",320,1,61.0096287039476,72.6875042186192,67.2661505146583
"321",321,1,59.6177420092843,71.1022118556769,71.7675689255386
"322",322,1,59.7792140530347,71.2861207893334,77.5729971543481
"323",323,1,60.3965964569033,71.9892898142407,66.3421008862629
"324",324,1,59.3261543288131,70.7701074360058,71.830926188974
"325",325,1,59.6531005950378,71.1424835934371,74.4549653757618
"326",326,1,59.7982116096198,71.3077580975168,68.3107109248414
"327",327,1,61.9427804234046,73.7503193888435,71.448198750239
"328",328,1,60.3812234135328,71.9717806532265,70.7757210011491
"329",329,1,59.1576055491224,70.578138438636,72.2170427136404
"330",330,1,62.898369854285,74.838690039049,77.6258611545066
"331",331,1,62.6652459267785,74.5731730373331,72.0005531282925
"332",332,1,61.6103404788769,73.3716861946206,72.3069021118143
"333",333,1,57.1902909225834,68.3374611874526,73.7274074467951
"334",334,1,63.0709390721105,75.0352381231327,75.730586149922
"335",335,1,59.6488604617496,71.1376542844529,76.7643770148513
"336",336,1,59.9031659016456,71.4272960155417,76.4367639798533
"337",337,1,58.677325585334,70.0311225345489,71.7518493315882
"338",338,1,60.366328486803,71.9548160441947,70.425092159595
"339",339,1,59.3649592363841,70.814304369458,67.9480191448537
"340",340,1,57.4457674979991,68.628436785876,69.2814479570995
"341",341,1,61.6180224689151,73.3804356137985,74.2701728660468
"342",342,1,60.7724635503869,72.4173844537436,70.5872808676405
"343",343,1,59.3936270776161,70.8469556692667,69.6248395732266
"344",344,1,63.8675545562163,75.9425450526382,76.3777420695879
"345",345,1,59.4469793615489,70.9077213685068,67.946492513087
"346",346,1,59.3046057330332,70.745564616211,75.8340266314651
"347",347,1,60.2525080838302,71.8251800499205,68.1577062910793
"348",348,1,62.1714791552424,74.0107963043764,78.4223679150671
"349",349,1,60.7547543862283,72.3972145629024,70.7765617830159
"350",350,1,62.0205966908837,73.838948395084,69.5692962820886
"351",351,1,60.6659486110648,72.2960690331034,70.5622776541954
"352",352,1,60.3508718711972,71.9372116984023,69.6627163477406
"353",353,1,59.1170226778102,70.5319164895333,69.7731320217165
"354",354,1,58.3975098662268,69.7124258157481,66.3657530566815
"355",355,1,58.3912551658998,69.7053020112754,68.8994053255978
"356",356,1,56.2061353746655,67.2165550964299,66.8452718595613
"357",357,1,61.3917516133438,73.1227239331933,75.187856269325
"358",358,1,63.2955959313213,75.2911115390903,74.4350305665115
"359",359,1,64.0788383173198,76.183187149567,79.9617800742779
"360",360,1,59.999037126494,71.5364887545489,74.6711693250045
"361",361,1,61.9647193996521,73.7753068333167,76.7113526549008
"362",362,1,61.5132759387758,73.2611343266239,77.0685627587151
"363",363,1,60.3574920810988,71.9447518007959,70.752074953835
"364",364,1,60.0707737503592,71.6181933375389,68.0680710273239
"365",365,1,58.3843605725106,69.6974493992148,68.4986554605259
"366",366,1,58.9912428815531,70.3886593183976,68.441396797865
"367",367,1,60.8953697252036,72.5573687075212,70.6915475486323
"368",368,1,62.3215145568016,74.1816794496601,77.3925304829312
"369",369,1,61.5056343048837,73.2524308711659,78.1179246217744
"370",370,1,57.1660095353552,68.3098058489239,73.9253481427022
"371",371,1,61.5913392803995,73.350044738496,71.6784753868259
"372",372,1,60.9500873009359,72.6196894088109,66.8697261062864
"373",373,1,59.8959490228573,71.4190763358284,73.706707688019
"374",374,1,60.2733912501689,71.8489649774133,71.7149953641763
"375",375,1,58.3190509871817,69.6230649056739,70.9701593216492
"376",376,1,62.7012304072097,74.614157639191,74.9438135646436
"377",377,1,59.3727977913629,70.8232321086138,74.9217482493449
"378",378,1,60.7711475422896,72.4158855834733,74.8527985027298
"379",379,1,57.238356190755,68.3922052286503,75.0394091868218
"380",380,1,61.421017703624,73.1560566100501,77.2826683481709
"381",381,1,60.3250513587031,71.9078033698213,73.9478527921847
"382",382,1,62.6149136136259,74.5158469403484,70.799547850666
"383",383,1,60.3229953237014,71.9054616443068,67.308444680456
"384",384,1,59.650888241607,71.1399638287095,64.1730035989372
"385",385,1,61.6303613803555,73.3944890436851,76.7184557013352
"386",386,1,62.9453538327046,74.8922025429437,73.2576062921651
"387",387,1,64.346772612559,76.4883514949419,80.0341483807356
"388",388,1,59.801092476055,71.3110392665774,69.0211178846079
"389",389,1,59.8927619664248,71.4154464310077,68.4310263625212
"390",390,1,56.8861293145143,67.9910356657338,71.2278672803538
"391",391,1,59.9011464618858,71.4249959702572,69.6957620078934
"392",392,1,59.771519995706,71.2773576260888,74.4560818739039
"393",393,1,58.8649462914537,70.244813543797,67.4663266665395
"394",394,1,61.5882085161431,73.3464789477712,69.9893243817318
"395",395,1,58.6732481786195,70.0264785633479,64.0137548417698
"396",396,1,59.5159138599231,70.9862344646049,70.0030253248936
"397",397,1,54.9096972433888,65.7399740813084,70.6431564276837
"398",398,1,58.5001004994748,69.829271639493,63.7500318699771
"399",399,1,65.2761491034091,77.5468668603748,82.1636037871969
"400",400,1,57.534396639563,68.7293811384544,71.1773295384556
"401",401,1,60.5671218031139,72.1835100263256,65.9244057709498
"402",402,1,61.4491678147382,73.1881182400207,75.3362461474062
"403",403,1,61.5456274009843,73.2979810945151,74.7628079160388
"404",404,1,62.705017014623,74.6184704038986,80.0822924072863
"405",405,1,60.4772384429275,72.081137178733,66.2510139467083
"406",406,1,57.4478847973758,68.630848288583,61.1269296041099
"407",407,1,57.3909696132249,68.5660246164293,68.5076616011905
"408",408,1,59.9595128910589,71.4914725410694,70.4617742509509
"409",409,1,58.6293881462947,69.9765240846181,69.1334005638127
"410",410,1,56.6046473576491,67.6704411818327,69.131336846177
"411",411,1,62.1717467115869,74.0111010382539,73.0903177897904
"412",412,1,63.8630493709549,75.9374138621354,78.7992060798306
"413",413,1,64.0388695541909,76.1376646403086,77.678130097475
"414",414,1,62.1050926314523,73.9351852294445,75.3988416600482
"415",415,1,61.4760302123526,73.2187132259141,80.4931961504917
"416",416,1,60.8804360958736,72.5403600180793,70.3639521006328
"417",417,1,56.6941807735899,67.7724154596696,73.6328980232118
"418",418,1,58.7106479403399,70.0690751028928,74.6403291808175
"419",419,1,63.5990819931845,75.636767645996,73.5844577967435
"420",420,1,59.4946099020077,70.9619702756351,70.7424655265092
"421",421,1,61.4594746861106,73.1998572734744,71.2712884352212
"422",422,1,59.1662007183309,70.587927925206,69.9908016058306
"423",423,1,57.8473148471168,69.0857800081058,66.0408710949068
"424",424,1,60.8496606665256,72.5053082762251,75.9268559651697
"425",425,1,63.3063041594114,75.3033076986463,79.401570989483
"426",426,1,55.2440426808721,66.1207775408566,68.1571048411833
"427",427,1,59.2105255307365,70.6384117662147,69.6581153005572
"428",428,1,62.6963295359826,74.6085757813014,72.7254154943924
"429",429,1,56.7262300217913,67.8089180202634,68.7202613632235
"430",430,1,58.3409082067435,69.6479592331931,69.8991460611942
"431",431,1,58.0862336926161,69.3578971442097,73.2015572698498
"432",432,1,58.4110097166425,69.7278014995928,69.8347481898738
"433",433,1,58.4598686430301,69.7834494795331,71.0742473696591
"434",434,1,61.6792307714354,73.4501489424093,71.8542625604066
"435",435,1,63.5093797128091,75.5346010396459,79.9401882044792
"436",436,1,57.5736639875827,68.7741047694564,66.095618429504
"437",437,1,57.6803519541923,68.8956172599001,67.969022115574
"438",438,1,62.4413453538109,74.3181609952288,72.2537978210048
"439",439,1,59.4377989998636,70.8972653756989,68.7499343011985
"440",440,1,61.1478588496982,72.844941742253,73.720933894181
"441",441,1,61.9338561225455,73.7401550370677,75.6354595103248
"442",442,1,61.1811375625886,72.882844604315,80.8842813613781
"443",443,1,58.356245419692,69.6654275850706,72.9862475436469
"444",444,1,55.6312071987066,66.5617394062718,64.4901128249289
"445",445,1,59.8728160607641,71.3927289985924,66.9565879157539
"446",446,1,61.9883460641438,73.8022164739679,73.0990303592486
"447",447,1,59.0170426691955,70.4180440423639,71.7991791193208
"448",448,1,63.4669594519478,75.4862863917401,79.0392885627209
"449",449,1,62.8595263754524,74.7944491747749,77.4286705748391
"450",450,1,61.0901822629903,72.7792508690094,78.5207898376568
"451",451,1,58.2475137240443,69.5415873850163,69.5285053162026
"452",452,1,58.4954086579704,69.8239278564583,74.7106544130232
"453",453,1,59.2529605145983,70.6867431829138,68.9740920149033
"454",454,1,61.9518509786993,73.7606503174252,72.6788764915361
