"","sim.num","sample.num","tru.tot","meas.tot"
"409",103,1,339.530169252134,328.309275174205
"410",103,2,441.45912942433,440.907447594781
"411",103,3,213.372835837503,199.343802603945
"412",103,4,181.162650052247,162.778913785535
"413",104,1,159.314720720337,165.417665985573
"414",104,2,267.85302586773,278.870876321629
"415",104,3,261.256788773488,263.184225308908
"416",104,4,281.189017881309,270.86800181813
"417",105,1,337.822250048028,336.786826219772
"418",105,2,201.635134131651,231.193427672732
"419",105,3,184.842231964726,174.245461516132
"420",105,4,159.588446255794,181.549342034538
"421",106,1,260.197509905542,283.050372454933
"422",106,2,281.069558685059,259.998442613212
"423",106,3,242.39970754343,259.366999228081
"424",106,4,128.618904039614,122.476143707888
"425",107,1,323.515876535755,349.533370116098
"426",107,2,154.07127216257,135.852566028073
"427",107,3,473.551465023056,483.156040036462
"428",107,4,506.893730750708,507.575430496745
"429",108,1,281.893447341602,284.077647264081
"430",108,2,196.063210882152,194.778469838708
"431",108,3,391.503207840223,376.56457340792
"432",108,4,285.640552879523,293.964238242048
"433",109,1,147.96728141901,144.289865916523
"434",109,2,399.441500709194,402.750082281379
"435",109,3,304.228743617709,311.614606920047
"436",109,4,375.396864325272,348.413205058031
"437",110,1,238.381378071854,221.808710282554
"438",110,2,182.214804348433,188.43294099837
"439",110,3,337.479284842118,332.517240592458
"440",110,4,280.88442360357,287.695780371756
"441",111,1,416.50497754316,409.24295870033
"442",111,2,192.261080607747,205.522676863167
"443",111,3,271.588759480757,268.420732403096
"444",111,4,167.101020413404,157.953543674885
"445",112,1,178.183082079302,167.221301956415
"446",112,2,117.544769945627,130.698584839606
"447",112,3,267.304951854988,258.772127571594
"448",112,4,205.766622733519,219.636389291204
"449",113,1,441.393507857949,476.916280440233
"450",113,2,256.473602535205,271.725028143303
"451",113,3,194.869311015831,197.605869427894
"452",113,4,237.222406202627,231.946521453011
"453",114,1,202.63532572985,217.187001604432
"454",114,2,395.954408718084,403.424033777431
"455",114,3,309.064078797592,327.68118486376
"456",114,4,279.056128215653,273.365584650738
"457",115,1,415.167931777096,423.548458353187
"458",115,2,364.309009973717,357.055511210266
"459",115,3,324.773534518421,307.441578316478
"460",115,4,157.223740151538,140.673082130648
"461",116,1,340.946641855518,327.933434601202
"462",116,2,359.337232687247,379.60224200063
"463",116,3,322.584536494587,320.552071006699
"464",116,4,277.016409665188,267.905372069013
"465",117,1,432.433697038174,467.288072769509
"466",117,2,241.763294341486,264.730402074914
"467",117,3,226.732318770888,228.770411584492
"468",117,4,291.292653932997,267.962029504722
"469",118,1,261.057492429134,268.481117535115
"470",118,2,379.928110600808,361.964735583514
"471",118,3,429.57675511404,429.097075689989
"472",118,4,409.904930257691,405.268646462156
"473",119,1,203.090879586767,199.93434561531
"474",119,2,324.462880661185,314.288280532429
"475",119,3,286.281159052947,283.211049467328
"476",119,4,199.293240843861,203.843441333533
"477",120,1,511.206544332882,490.259664986013
"478",120,2,334.169100903171,319.618211915564
"479",120,3,428.895695661528,416.38939418243
