"","sim.num","sample.num","tru.tot","meas.tot"
"3770",943,2,521.627506650314,475.800582603343
"3771",943,3,578.160755517519,510.075983135685
"3772",943,4,377.303835025362,413.45776238627
"3773",944,1,526.106732571583,523.754056435335
"3774",944,2,594.954596734561,621.290258356087
"3775",944,3,359.040951831792,432.615190958103
"3776",944,4,455.847489290505,423.680351085002
"3777",945,1,1156.51819086195,1166.292204634
"3778",945,2,821.682277615407,877.432791610627
"3779",945,3,555.285013408379,561.329288570148
"3780",945,4,1005.23318530711,975.880631320868
"3781",946,1,969.196740150725,969.750854750343
"3782",946,2,853.235102652205,898.161460064801
"3783",946,3,655.743853407484,685.564099165738
"3784",946,4,594.475405660675,515.506927118241
"3785",947,1,1119.34086288329,1116.75723849312
"3786",947,2,909.656338725857,910.091473056381
"3787",947,3,562.565995600718,596.733674516
"3788",947,4,535.884573859311,520.752723038086
"3789",948,1,958.162560252727,882.322529195685
"3790",948,2,745.460737625672,757.484943063555
"3791",948,3,571.248404264199,550.434921475639
"3792",948,4,370.978248137024,384.900341215254
"3793",949,1,1557.31367180635,1508.75752834804
"3794",949,2,628.172852337563,570.10855919225
"3795",949,3,433.289724027985,495.854581775583
"3796",949,4,622.241701852345,601.747577489643
"3797",950,1,650.012160528453,698.390323466493
"3798",950,2,474.124658331495,369.149705171438
"3799",950,3,812.458113327228,859.052753155866
"3800",950,4,683.889107767672,663.990002112284
"3801",951,1,1207.53853604584,1161.98011915724
"3802",951,2,1018.19398000909,1056.06009230545
"3803",951,3,1427.61372896003,1455.56334556414
"3804",951,4,907.245976661317,930.984660627089
"3805",952,1,846.748712414704,873.753005148374
"3806",952,2,677.655112449375,657.868469625038
"3807",952,3,767.929229557649,691.93164994658
"3808",952,4,904.407305489294,875.394988979902
"3809",953,1,1038.94754733037,1057.98500546525
"3810",953,2,1291.49772366985,1307.26263946552
"3811",953,3,837.769318786036,861.917526275693
"3812",953,4,844.449431018238,899.877826817635
"3813",954,1,1541.22626046745,1634.87232195482
"3814",954,2,632.955129596901,731.041410545188
"3815",954,3,994.507371623649,1017.53441413456
"3816",954,4,575.829612361564,611.725736598216
"3817",955,1,401.781999446702,396.013854961805
"3818",955,2,1265.68985856423,1290.21781648987
"3819",955,3,977.084548572773,1019.13897886087
"3820",955,4,993.092676691448,958.719055019139
"3821",956,1,609.908579756897,618.03534393617
"3822",956,2,738.441720376795,742.941993067912
"3823",956,3,600.06407140079,591.132896069368
"3824",956,4,1134.07707069306,1104.24671167614
"3825",957,1,626.761419086276,627.273706093071
"3826",957,2,868.013555312326,866.297322211892
"3827",957,3,1186.92571629991,1184.71334354889
"3828",957,4,658.074078985718,685.820914661566
"3829",958,1,497.640401267708,489.682989836164
"3830",958,2,1242.01804623644,1285.73412851359
"3831",958,3,939.17980688357,944.254175738585
"3832",958,4,403.262828428973,432.948804473097
"3833",959,1,531.816255567532,520.40209939563
"3834",959,2,886.079553429544,900.917147730495
"3835",959,3,2131.36605117747,2168.61788521157
"3836",959,4,605.696732958411,649.456196915781
"3837",960,1,599.904364738456,521.373911301019
"3838",960,2,1499.07512930756,1465.65358681497
"3839",960,3,1091.70961974023,1079.32960161986
"3840",960,4,643.823819521532,589.237231965527
"3841",961,1,610.646449437747,547.527988136731
"3842",961,2,1039.73553547495,1045.094786713
"3843",961,3,1250.55644814144,1201.51528013422
"3844",961,4,688.959323733797,671.345323588935
"3845",962,1,270.815870362675,328.8628684037
"3846",962,2,476.416928659134,471.789239427597
"3847",962,3,1731.70165302117,1724.25417404714
"3848",962,4,987.29294115382,982.791070367275
"3849",963,1,969.61942552437,909.894629317315
"3850",963,2,909.027150518006,873.557361870391
"3851",963,3,718.620558722978,649.657339651049
"3852",963,4,1270.21875903992,1224.25661761024
"3853",964,1,476.162457293755,546.812552414617
"3854",964,2,1276.17468860944,1290.60284706603
"3855",964,3,680.117344518561,673.735114300139
"3856",964,4,1160.4155617832,1161.88940383335
"3857",965,1,589.145189821011,569.452578839755
"3858",965,2,461.247849129038,457.154750016381
"3859",965,3,656.121264036663,695.13916603915
"3860",965,4,484.428202631051,478.243768868063
"3861",966,1,739.538908999021,698.603471785581
"3862",966,2,643.758565969008,660.37272105235
"3863",966,3,558.493765654068,525.36174898418
"3864",966,4,727.517104970073,781.728130753412
"3865",967,1,1045.71823118145,1031.21494095505
"3866",967,2,703.408777998429,713.794503700133
"3867",967,3,2449.34284552194,2390.68808814085
"3868",967,4,509.880323660159,536.113601082949
"3869",968,1,399.25482546261,347.185356959339
"3870",968,2,936.115326379399,952.104335851304
"3871",968,3,585.431765428774,555.866503042698
"3872",968,4,817.108763844025,790.46278663186
"3873",969,1,430.04195666459,494.435606159473
"3874",969,2,1235.29257482221,1189.45201704215
"3875",969,3,471.830267699033,527.644167989155
"3876",969,4,878.244474882394,865.552899919653
"3877",970,1,807.860943816663,808.414074292001
"3878",970,2,719.919988019546,796.713793823496
"3879",970,3,1081.93070512634,1007.86712124917
"3880",970,4,1291.14495787109,1305.4880716068
"3881",971,1,1084.87373305105,1067.30503190881
"3882",971,2,1142.20199855806,1163.51240099466
"3883",971,3,575.859523269192,532.626167365115
"3884",971,4,423.972955201126,390.296485224813
"3885",972,1,935.930463810178,876.187807771817
"3886",972,2,960.54206850625,943.023089920133
"3887",972,3,947.3692714464,928.090008156828
"3888",972,4,580.2187708042,523.194110566532
"3889",973,1,1346.55853855376,1331.0789998516
"3890",973,2,583.407764541887,585.807475934721
"3891",973,3,789.366968411731,840.850974194231
"3892",973,4,786.476249814901,806.360415258712
"3893",974,1,782.359385880246,690.172310701259
"3894",974,2,679.025253735221,552.459924676338
"3895",974,3,763.18645293552,777.05486623643
"3896",974,4,821.96744110469,916.394734158066
"3897",975,1,643.426161708703,707.398688438497
"3898",975,2,1174.47666908132,1137.67593883126
"3899",975,3,1004.28074707841,970.591004914595
"3900",975,4,1125.02115574809,1108.99254534563
"3901",976,1,1647.25829463784,1676.214147515
"3902",976,2,584.873123170676,696.905125906229
"3903",976,3,521.861685629426,498.175251205513
"3904",976,4,503.980688302765,569.832618987265
"3905",977,1,551.936564212663,502.504343200624
"3906",977,2,555.603740077461,556.373171967141
"3907",977,3,573.385542085622,581.458816351344
"3908",977,4,749.523532633121,745.64066539392
"3909",978,1,364.144571946185,336.667617402617
"3910",978,2,856.069275588317,943.14795549148
"3911",978,3,802.867600815047,802.861807430838
"3912",978,4,691.134214620214,722.107326784397
"3913",979,1,563.314754274094,570.24355001504
"3914",979,2,496.90735610125,538.997214213437
"3915",979,3,895.836432623852,916.370053818438
"3916",979,4,1353.97724691175,1264.19536979135
"3917",980,1,711.85012940361,697.779462698593
"3918",980,2,559.18962253198,572.828908975784
"3919",980,3,524.218634816505,573.645946116824
"3920",980,4,552.834035217566,562.76447980252
"3921",981,1,657.043792316625,583.538275487764
"3922",981,2,1350.1513475042,1320.2946301042
"3923",981,3,1263.49307289495,1271.44411184515
"3924",981,4,603.774879111284,682.502467728731
"3925",982,1,767.050880465063,730.984492528682
"3926",982,2,1023.46628495947,1041.47259650322
"3927",982,3,1865.85489239684,1807.91332217458
"3928",982,4,955.980505340809,966.354022453224
"3929",983,1,684.148303638137,692.810853241286
"3930",983,2,762.796806564489,738.473836733014
"3931",983,3,1385.91110985755,1361.59987013495
"3932",983,4,946.023090888418,980.412534427539
"3933",984,1,657.081382186053,709.648053761277
"3934",984,2,1053.47774354371,1040.3791121621
"3935",984,3,1527.57406059463,1580.96419145064
"3936",984,4,546.210783042555,485.365706905066
"3937",985,1,547.182047898075,565.403680604845
"3938",985,2,542.872367445626,520.351791077913
"3939",985,3,739.713568435298,738.901771803504
"3940",985,4,422.577901141817,396.514359684652
"3941",986,1,614.709932969256,617.12455860842
"3942",986,2,739.030936046203,783.238232340611
"3943",986,3,782.461697910168,682.78172395351
"3944",986,4,500.620170049035,472.089435254714
"3945",987,1,1282.79821989419,1330.89878859524
"3946",987,2,571.79729707834,573.691118712421
"3947",987,3,440.963977545837,481.285422101721
"3948",987,4,1336.61637280606,1316.76444013944
"3949",988,1,978.787201305817,1005.64365917261
"3950",988,2,675.870784736447,675.034814816431
"3951",988,3,895.681516886798,913.63407286138
"3952",988,4,909.557156965541,906.695670921725
"3953",989,1,739.58809594948,679.547933202205
"3954",989,2,583.795067573059,602.77796055692
"3955",989,3,770.991924654434,826.076443456682
"3956",989,4,802.305231494248,853.756135129611
"3957",990,1,1295.30273261268,1285.3198196625
"3958",990,2,823.409556484909,801.687961524103
"3959",990,3,530.500608498346,520.871180900806
"3960",990,4,594.301143727945,551.195407554371
"3961",991,1,904.078784414604,897.526922739724
"3962",991,2,639.86254039291,759.918835583017
"3963",991,3,750.743625039309,786.873155195896
"3964",991,4,595.734822790779,624.780445085643
"3965",992,1,751.041457748169,728.721651176167
"3966",992,2,663.50269838004,707.487279111123
"3967",992,3,1154.54969606955,1190.77407381009
"3968",992,4,884.555337990418,855.56440016012
"3969",993,1,954.266764168067,925.489034409957
"3970",993,2,717.012540662919,688.431661810824
"3971",993,3,500.091612410745,507.710529402917
"3972",993,4,1101.61172282254,1127.06352137886
"3973",994,1,891.228142946977,961.595052132802
"3974",994,2,679.691078418896,642.037378349863
"3975",994,3,747.699761480853,718.613872352782
"3976",994,4,1328.62651799952,1335.7914046077
"3977",995,1,576.473785830178,539.26149544363
"3978",995,2,603.702059305027,560.463752871277
"3979",995,3,703.820857648016,670.56811500274
"3980",995,4,1216.34356617171,1192.0598144512
"3981",996,1,971.108183189933,1009.2972146539
"3982",996,2,826.602603636777,805.921719804124
"3983",996,3,710.174083893993,721.523768364938
"3984",996,4,774.52072403459,763.469005149524
"3985",997,1,826.450139690605,925.276355643345
"3986",997,2,461.009222963358,488.038907835583
"3987",997,3,338.587154918704,372.432548951923
"3988",997,4,463.983223964773,449.935084370504
"3989",998,1,1228.98876975778,1253.02515269179
"3990",998,2,635.465814249986,589.397330187839
"3991",998,3,958.325032929651,968.173434589878
"3992",998,4,1134.3733451591,1076.68553231271
"3993",999,1,919.039558012555,911.750546267263
"3994",999,2,1066.19863652912,1071.96305296802
"3995",999,3,1984.58908291285,1951.0934100371
"3996",999,4,1449.44285914694,1446.61937214846
"3997",1000,1,826.320835946109,846.264503142021
"3998",1000,2,784.416473328372,745.345364824733
"3999",1000,3,628.195580323364,680.246076728592
"4000",1000,4,611.885838495442,552.563982027465
"4001",1001,1,722.789102319371,695.958015632448
"4002",1001,2,1019.31508742484,979.451293090183
"4003",1001,3,740.125001061505,731.235317812186
"4004",1001,4,621.127406379812,546.838184115337
"4005",1002,1,1112.07656125489,1103.57964253717
"4006",1002,2,529.594067065724,554.988906492618
"4007",1002,3,758.753050910924,764.707743353376
"4008",1002,4,765.39992163191,834.512424248828
"4009",1003,1,798.52109993728,827.362314297579
"4010",1003,2,945.06916654974,955.992967002247
"4011",1003,3,785.416611848831,832.381401553733
"4012",1003,4,781.793895277356,816.638674216678
"4013",1004,1,601.94863802383,617.05976206167
"4014",1004,2,661.750048622051,664.49729793243
"4015",1004,3,774.113564434739,789.782985285257
"4016",1004,4,797.368789706019,832.624009415414
"4017",1005,1,1293.07708695504,1324.37609464844
"4018",1005,2,531.255170664686,555.19680355698
"4019",1005,3,1008.7677777345,968.486115065666
"4020",1005,4,654.951437680543,700.835024156309
"4021",1006,1,1031.52832155058,991.633516464871
"4022",1006,2,588.957329585575,612.495722321204
"4023",1006,3,1297.23945367012,1302.34536153361
"4024",1006,4,952.574207974414,966.086773825314
"4025",1007,1,684.09704552229,662.368760570352
"4026",1007,2,801.956174111491,802.383965095817
"4027",1007,3,319.264286597798,369.199733358235
"4028",1007,4,568.039571331743,616.109557323146
"4029",1008,1,723.844262927866,678.768206292444
"4030",1008,2,1089.11446078324,1107.47379020991
"4031",1008,3,609.333230520068,706.880687624407
"4032",1008,4,419.581017979613,416.368442132085
"4033",1009,1,851.776557902743,859.514983529594
"4034",1009,2,1353.704639792,1322.19931474775
"4035",1009,3,1516.39212916943,1515.69592673245
"4036",1009,4,575.24326634949,559.79708747133
"4037",1010,1,938.470496849826,882.870984683249
"4038",1010,2,818.278338279592,868.052572602943
"4039",1010,3,542.326884390231,526.772389127202
"4040",1010,4,763.98985534509,703.050535909486
"4041",1011,1,809.425503336369,817.371742930545
"4042",1011,2,503.754042991363,523.708677875768
"4043",1011,3,490.209060545682,454.808341409555
"4044",1011,4,736.099365625847,706.895329492023
"4045",1012,1,777.328260609073,838.809405235036
"4046",1012,2,952.704750553683,945.994205018342
"4047",1012,3,1240.00385396502,1217.90861891952
"4048",1012,4,511.62524247334,526.132488621141
"4049",1013,1,1020.8489597309,1010.0163323122
"4050",1013,2,1269.2095580225,1232.42712371647
"4051",1013,3,1011.03502884525,1003.44767213928
"4052",1013,4,867.504993929468,843.44733989811
"4053",1014,1,983.643566872594,921.561343738423
"4054",1014,2,897.723250686824,859.35701976613
"4055",1014,3,910.816741109077,933.826799433901
"4056",1014,4,556.709651738035,641.000471229514
"4057",1015,1,872.689218315169,828.405774322397
"4058",1015,2,757.095762900464,725.647509674822
"4059",1015,3,577.213755271166,526.939646814962
"4060",1015,4,1467.84647342918,1415.73413422779
"4061",1016,1,845.405989416891,880.858355275248
"4062",1016,2,623.252830754421,574.79266168446
"4063",1016,3,1010.65223641349,1054.12044850678
"4064",1016,4,1263.24319081945,1318.04062185241
"4065",1017,1,735.702815823877,732.25965562719
"4066",1017,2,592.948227849543,508.723155049887
"4067",1017,3,652.148430265576,630.220012343744
"4068",1017,4,474.090884162055,421.61811575603
"4069",1018,1,812.596595379786,780.539972841141
"4070",1018,2,608.058221488195,592.943065334536
"4071",1018,3,448.284951001036,449.901079599513
"4072",1018,4,937.82744336921,931.579678281732
"4073",1019,1,895.869365069721,968.988746695753
"4074",1019,2,726.314234859378,702.994142485745
