"","sim.num","sample.num","tru.rba","tru.ivb","meas.ivb"
"4721",1181,1,34.687560237232,42.7079273772574,41.5338750709944
"4722",1181,2,31.3328791496975,38.8871060930496,35.8992555023812
"4723",1181,3,44.8512687980801,54.2839052369933,51.5883332878158
"4724",1181,4,19.9355012154522,25.9060378308111,28.0689813213171
"4725",1182,1,19.1802879198002,25.0458860134399,25.8440773453512
"4726",1182,2,37.029955837438,45.3758039150774,45.5937462339453
"4727",1182,3,20.5469751491766,26.6024773908617,25.7344905321017
"4728",1182,4,32.4615438864208,40.1726012373813,43.1935680734486
"4729",1183,1,42.5303047425175,51.6404382033229,51.4272782227784
"4730",1183,2,39.5929795994136,48.2949653751863,46.5318607085139
"4731",1183,3,30.1451902571279,37.5343852586878,37.4517537796104
"4732",1183,4,3.88024309023698,7.61986684537242,5.61661917421868
"4733",1184,1,37.7546921402374,46.2012438954868,49.7200169136025
"4734",1184,2,10.2838974929126,14.9133228848663,13.4254516912275
"4735",1184,3,40.4194991567897,49.2363316136557,50.6758597713639
"4736",1184,4,26.8177105470964,33.744545042251,30.3096626215781
"4737",1185,1,32.6980981967887,40.4420252810805,38.1197718003286
"4738",1185,2,9.97857595590614,14.5655762595742,17.514032044812
"4739",1185,3,28.2020811343936,35.3212769184437,34.7357439527812
"4740",1185,4,17.5422670727757,23.1802586250293,24.3809357893352
"4741",1186,1,18.4178225193364,24.1774743955995,25.0690962553689
"4742",1186,2,28.1748016572669,35.2902068989372,35.5868069166222
"4743",1186,3,38.8920665019003,47.4966588859912,47.2346415607183
"4744",1186,4,34.935706637604,42.9905542569521,45.7884868357992
"4745",1187,1,26.6925873764694,33.6020357362977,34.3107577693432
"4746",1187,2,44.5290790372969,53.9169465117276,55.6673201793774
"4747",1187,3,26.6541550023405,33.5582631006156,35.4853468714359
"4748",1187,4,31.8687474766386,39.4974344836431,39.6571779316269
