"","sim.num","sample.num","incr.num","sim.value"
"429",108,1,1,908.646490258631
"430",108,2,1,954.259615200074
"431",108,3,1,622.81576303801
"432",108,4,1,784.600508874256
"433",109,1,1,823.261536657188
"434",109,2,1,689.974302216568
"435",109,3,1,1588.28186522221
"436",109,4,1,912.6983460238
"437",110,1,1,337.208760619222
"438",110,2,1,440.546340109723
"439",110,3,1,1012.31476986121
"440",110,4,1,771.605357789123
"441",111,1,1,537.209486098347
"442",111,2,1,738.231634440954
"443",111,3,1,1090.68269149508
"444",111,4,1,1371.42966675733
"445",112,1,1,839.841761382792
"446",112,2,1,679.661061675881
"447",112,3,1,1285.97666145076
"448",112,4,1,672.741048805807
"449",113,1,1,427.885975833436
"450",113,2,1,827.711149717931
"451",113,3,1,724.357539458316
"452",113,4,1,1089.76211231785
"453",114,1,1,615.590567473459
"454",114,2,1,402.371308144222
"455",114,3,1,467.774722071922
"456",114,4,1,795.123443369263
"457",115,1,1,653.142263936647
"458",115,2,1,965.053195328136
"459",115,3,1,679.090966605337
"460",115,4,1,602.068768159004
"461",116,1,1,2281.11225249321
"462",116,2,1,1199.69676275906
"463",116,3,1,845.641116085435
"464",116,4,1,769.12953362597
"465",117,1,1,1159.37114615148
"466",117,2,1,561.666927187987
"467",117,3,1,1018.04554794512
"468",117,4,1,543.62731034888
"469",118,1,1,1199.45389186905
"470",118,2,1,863.184747295277
"471",118,3,1,767.135899933722
"472",118,4,1,716.488461160171
"473",119,1,1,569.496757233398
"474",119,2,1,318.868087681725
"475",119,3,1,1020.58983775746
"476",119,4,1,1105.23096212374
"477",120,1,1,585.878644779022
"478",120,2,1,599.235246618136
"479",120,3,1,623.82444988431
"480",120,4,1,583.854977953026
"481",121,1,1,730.156405263799
"482",121,2,1,976.275908831127
"483",121,3,1,866.768813579432
"484",121,4,1,709.25548288146
"485",122,1,1,925.381342829538
"486",122,2,1,343.409999833053
"487",122,3,1,402.895763426782
"488",122,4,1,723.063250825844
"489",123,1,1,362.583397478876
"490",123,2,1,871.359564681231
"491",123,3,1,704.610278481594
"492",123,4,1,1132.24336680948
"493",124,1,1,562.934839345949
"494",124,2,1,518.313959529559
"495",124,3,1,850.470370000797
"496",124,4,1,622.094280553872
"497",125,1,1,1386.57105019889
"498",125,2,1,980.008924624779
"499",125,3,1,631.264109867657
"500",125,4,1,604.519250024609
"501",126,1,1,673.630066479069
"502",126,2,1,772.008757069932
"503",126,3,1,365.648277220861
"504",126,4,1,573.984770366067
"505",127,1,1,709.178647370189
"506",127,2,1,704.583274267151
"507",127,3,1,439.428151901202
"508",127,4,1,973.30191813767
"509",128,1,1,673.786013600202
"510",128,2,1,423.364420454632
"511",128,3,1,672.019917578456
"512",128,4,1,813.488548027462
"513",129,1,1,828.358808165136
"514",129,2,1,1294.03496384466
"515",129,3,1,543.562888635367
"516",129,4,1,876.954499647856
"517",130,1,1,808.65987767185
"518",130,2,1,719.743844055036
"519",130,3,1,1524.17597722631
"520",130,4,1,1383.60649918994
"521",131,1,1,781.153011289884
"522",131,2,1,1066.34256297521
"523",131,3,1,906.784051784797
"524",131,4,1,1533.95531354861
"525",132,1,1,686.026548557824
"526",132,2,1,793.693900150667
"527",132,3,1,1312.7566948489
"528",132,4,1,568.959246080153
"529",133,1,1,551.032892019836
"530",133,2,1,726.289569679574
"531",133,3,1,858.912166610174
"532",133,4,1,712.648111134772
"533",134,1,1,811.948495580019
"534",134,2,1,694.02221117825
"535",134,3,1,1636.97873635485
"536",134,4,1,721.238969763486
"537",135,1,1,1015.01664596915
"538",135,2,1,1353.34237464782
"539",135,3,1,806.49539116895
"540",135,4,1,324.06618160089
"541",136,1,1,370.619417710306
"542",136,2,1,963.832232585847
"543",136,3,1,448.262335420957
"544",136,4,1,1220.61721162704
"545",137,1,1,649.30631050004
"546",137,2,1,909.93466832665
"547",137,3,1,635.578914117671
"548",137,4,1,767.645161122901
"549",138,1,1,1351.78834463009
"550",138,2,1,615.685705446574
"551",138,3,1,924.676615739992
"552",138,4,1,366.449132279087
"553",139,1,1,685.513304358427
"554",139,2,1,644.818156778522
"555",139,3,1,480.475398392551
"556",139,4,1,397.155678511109
"557",140,1,1,965.135295065915
"558",140,2,1,986.251930828802
"559",140,3,1,887.76310094758
"560",140,4,1,1115.83335524724
"561",141,1,1,515.340686622015
"562",141,2,1,1129.06495219836
"563",141,3,1,1026.35404261973
"564",141,4,1,1098.1367704492
"565",142,1,1,468.049814026796
"566",142,2,1,850.545272960341
"567",142,3,1,547.843452943065
"568",142,4,1,985.842382241914
"569",143,1,1,1559.66555842048
"570",143,2,1,543.761435644447
"571",143,3,1,401.741550316468
"572",143,4,1,728.582891536549
"573",144,1,1,1168.95214479311
"574",144,2,1,648.06515083799
"575",144,3,1,527.695258834043
"576",144,4,1,479.962731394992
"577",145,1,1,826.134528233354
"578",145,2,1,1510.55801481022
"579",145,3,1,823.837808163672
"580",145,4,1,773.866008058788
"581",146,1,1,402.320719874247
"582",146,2,1,655.795168104067
"583",146,3,1,832.386170539949
"584",146,4,1,493.879841089293
"585",147,1,1,722.54386894785
"586",147,2,1,916.1036162369
"587",147,3,1,599.135984388122
"588",147,4,1,453.335177264754
"589",148,1,1,606.290010887712
"590",148,2,1,652.999875000705
"591",148,3,1,824.493633419148
"592",148,4,1,788.854760213663
"593",149,1,1,934.132671199752
"594",149,2,1,958.132077755755
"595",149,3,1,1007.63538274059
"596",149,4,1,873.687532227389
"597",150,1,1,993.134954902547
"598",150,2,1,752.835232338047
"599",150,3,1,596.935341303969
"600",150,4,1,885.450562170967
"601",151,1,1,646.660517943173
"602",151,2,1,884.652507870672
"603",151,3,1,1242.07973112688
"604",151,4,1,686.556013949979
"605",152,1,1,807.067570493472
"606",152,2,1,1082.18022146791
"607",152,3,1,1080.59357959404
"608",152,4,1,1277.79057802681
"609",153,1,1,890.793638825618
"610",153,2,1,325.124108183353
"611",153,3,1,985.845366128715
"612",153,4,1,1827.0854057686
"613",154,1,1,617.259178493218
"614",154,2,1,433.368604834041
"615",154,3,1,1442.06145778864
"616",154,4,1,1271.7967435749
"617",155,1,1,698.116497997925
"618",155,2,1,686.028294680853
"619",155,3,1,658.743678285333
"620",155,4,1,1414.83909121129
"621",156,1,1,420.723293688986
"622",156,2,1,918.275448545265
"623",156,3,1,937.176356960881
"624",156,4,1,284.117814635756
"625",157,1,1,685.416472407067
"626",157,2,1,741.73932642263
"627",157,3,1,404.022522113139
"628",157,4,1,722.664806578807
"629",158,1,1,1506.78933240027
"630",158,2,1,1628.49519898041
"631",158,3,1,722.651720408417
"632",158,4,1,964.99289803149
"633",159,1,1,1228.15784604596
"634",159,2,1,542.831014625531
"635",159,3,1,470.531730779106
"636",159,4,1,663.143313718762
"637",160,1,1,903.40131497244
"638",160,2,1,838.420783275182
"639",160,3,1,814.494780745267
"640",160,4,1,639.495010112911
"641",161,1,1,930.724743901949
"642",161,2,1,440.743555474234
"643",161,3,1,628.760174910975
"644",161,4,1,356.282019617801
"645",162,1,1,475.215754778646
"646",162,2,1,1196.51071566035
"647",162,3,1,1375.4288534386
"648",162,4,1,707.164974136016
"649",163,1,1,454.582553189561
"650",163,2,1,936.307237057821
"651",163,3,1,772.068030905068
"652",163,4,1,950.916842958889
"653",164,1,1,2132.7442701026
"654",164,2,1,499.466004449652
"655",164,3,1,877.804609486312
"656",164,4,1,913.331489461773
"657",165,1,1,844.062679204745
"658",165,2,1,324.368841981716
"659",165,3,1,811.183736658446
"660",165,4,1,533.360770080206
"661",166,1,1,573.162213609044
"662",166,2,1,499.11005020195
"663",166,3,1,777.414685055925
"664",166,4,1,541.80780209734
"665",167,1,1,379.173832510117
"666",167,2,1,857.123458064502
"667",167,3,1,912.319248377875
"668",167,4,1,1143.88137752672
"669",168,1,1,446.495289700671
"670",168,2,1,619.165327750784
"671",168,3,1,807.60220208619
"672",168,4,1,699.571299950347
"673",169,1,1,852.348628399423
"674",169,2,1,850.677607623593
"675",169,3,1,598.071055308324
"676",169,4,1,971.816276379084
"677",170,1,1,1360.41085372881
"678",170,2,1,899.19595212286
"679",170,3,1,721.463037717903
"680",170,4,1,788.63156203248
"681",171,1,1,1173.2693504129
"682",171,2,1,1115.10331515343
"683",171,3,1,973.94577574544
"684",171,4,1,534.008177380346
"685",172,1,1,636.452390452059
"686",172,2,1,1278.60182148907
"687",172,3,1,883.999368296044
"688",172,4,1,632.063078442318
"689",173,1,1,644.004890818889
"690",173,2,1,740.218759526879
"691",173,3,1,751.67840767042
"692",173,4,1,624.594614461505
"693",174,1,1,1157.0605594807
"694",174,2,1,670.108633805836
"695",174,3,1,601.466974035646
"696",174,4,1,852.26950225092
"697",175,1,1,1034.87404959724
"698",175,2,1,1377.4757905966
"699",175,3,1,710.761202926024
"700",175,4,1,1326.71331139825
"701",176,1,1,1286.77870028016
"702",176,2,1,933.679624714609
"703",176,3,1,553.795361900464
"704",176,4,1,716.258240882426
"705",177,1,1,586.250729177746
"706",177,2,1,665.121282886309
"707",177,3,1,1180.13799171995
"708",177,4,1,551.648168978127
"709",178,1,1,1108.57820638313
"710",178,2,1,663.504873995114
"711",178,3,1,349.418619334254
"712",178,4,1,915.522712553434
"713",179,1,1,871.242159371272
"714",179,2,1,744.058396244834
"715",179,3,1,1073.68849838856
"716",179,4,1,1329.19004052179
"717",180,1,1,1022.38295566701
"718",180,2,1,736.126607406119
"719",180,3,1,778.572572165367
"720",180,4,1,1052.77781401186
"721",181,1,1,560.338001749493
"722",181,2,1,598.864987330464
"723",181,3,1,554.330832848043
"724",181,4,1,704.434176447496
"725",182,1,1,731.427496871414
"726",182,2,1,1217.36757908613
"727",182,3,1,1240.75503616892
"728",182,4,1,1264.10118317426
"729",183,1,1,657.049703784205
"730",183,2,1,462.504056677454
"731",183,3,1,465.298250286853
"732",183,4,1,719.490078241156
"733",184,1,1,892.898110067524
"734",184,2,1,969.23170281841
"735",184,3,1,624.321191843905
"736",184,4,1,836.304683249178
"737",185,1,1,691.125772958319
"738",185,2,1,756.703673361626
"739",185,3,1,542.339691117133
"740",185,4,1,908.198041514708
"741",186,1,1,420.618823341339
"742",186,2,1,573.325972647154
"743",186,3,1,722.890690008773
"744",186,4,1,1128.09399234715
"745",187,1,1,805.452004842855
"746",187,2,1,1294.75572235615
"747",187,3,1,1081.23951267576
"748",187,4,1,908.727979974819
"749",188,1,1,495.492295322269
"750",188,2,1,997.712559169464
"751",188,3,1,818.996980687656
"752",188,4,1,425.540381346479
"753",189,1,1,586.983624391882
"754",189,2,1,569.116836847533
"755",189,3,1,724.444439684693
"756",189,4,1,1006.25764946944
"757",190,1,1,1006.1326205631
"758",190,2,1,619.144390601255
"759",190,3,1,576.994361902861
"760",190,4,1,466.203327398967
"761",191,1,1,658.664247995034
"762",191,2,1,964.968506297716
"763",191,3,1,541.438867396136
"764",191,4,1,975.566994717069
"765",192,1,1,716.654770045012
"766",192,2,1,1005.79191000897
"767",192,3,1,673.978880806103
"768",192,4,1,957.083953047973
"769",193,1,1,1135.84532279384
"770",193,2,1,835.853891542621
"771",193,3,1,375.667135606524
"772",193,4,1,586.582188625978
"773",194,1,1,565.003848817096
"774",194,2,1,1150.64949658778
"775",194,3,1,1796.78597137582
"776",194,4,1,1274.25895495965
"777",195,1,1,557.116230043027
"778",195,2,1,909.750083905824
"779",195,3,1,448.261380660636
"780",195,4,1,809.174669928585
"781",196,1,1,819.776604904092
"782",196,2,1,622.83557381348
"783",196,3,1,955.836993130986
"784",196,4,1,708.748355221061
"785",197,1,1,987.31907831284
"786",197,2,1,497.87684007594
"787",197,3,1,1032.98260753712
"788",197,4,1,583.704897412659
"789",198,1,1,930.994450517036
"790",198,2,1,713.755404287864
"791",198,3,1,430.548600873108
"792",198,4,1,1327.23324523592
"793",199,1,1,423.380381442393
"794",199,2,1,1295.33927965466
"795",199,3,1,649.744228161343
"796",199,4,1,639.60620720725
"797",200,1,1,754.26450843922
"798",200,2,1,823.257795252177
"799",200,3,1,772.774020111075
"800",200,4,1,761.949871132535
"801",201,1,1,372.024919322599
"802",201,2,1,501.534442924209
"803",201,3,1,1622.96157916843
"804",201,4,1,950.251663367965
"805",202,1,1,929.042440531522
"806",202,2,1,495.645612243644
"807",202,3,1,1236.79983232613
"808",202,4,1,711.319547996846
"809",203,1,1,928.634870126277
"810",203,2,1,1186.84238499291
"811",203,3,1,854.49853475467
"812",203,4,1,735.564008199847
"813",204,1,1,998.428570307779
"814",204,2,1,520.405574384436
"815",204,3,1,473.533379233315
"816",204,4,1,729.22211072295
"817",205,1,1,1773.3472390808
"818",205,2,1,522.058091698296
"819",205,3,1,640.3461592332
"820",205,4,1,1029.37075199516
"821",206,1,1,455.669868339533
"822",206,2,1,389.029107803598
"823",206,3,1,386.579603179709
"824",206,4,1,612.769023782221
"825",207,1,1,1004.94859247872
"826",207,2,1,1396.2418155549
"827",207,3,1,881.568667127167
"828",207,4,1,1735.1005642137
"829",208,1,1,392.475783581621
"830",208,2,1,1186.74434454437
"831",208,3,1,779.976773995484
"832",208,4,1,986.726873045862
"833",209,1,1,588.951851673665
"834",209,2,1,761.857054419499
"835",209,3,1,319.973368393645
"836",209,4,1,403.898507860357
"837",210,1,1,803.57775723548
"838",210,2,1,672.166143944639
"839",210,3,1,1374.73201098607
"840",210,4,1,445.995553622501
"841",211,1,1,1026.91406278365
"842",211,2,1,1265.30274098921
"843",211,3,1,1021.61938861227
"844",211,4,1,512.316829894775
"845",212,1,1,897.751947588443
"846",212,2,1,663.609037014506
"847",212,3,1,880.308444779529
"848",212,4,1,592.492914363187
"849",213,1,1,977.520636067563
"850",213,2,1,592.070667168839
"851",213,3,1,582.859444844984
"852",213,4,1,599.609564422708
"853",214,1,1,763.993105497851
"854",214,2,1,683.668819993523
"855",214,3,1,698.769598318424
"856",214,4,1,1261.84335041083
